BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0.875,79.43,0,0,0,1.775,73.425
0.875,68.37,0,0,0,4.125,73.425
0.875,72.38,0,0,0,3.425,73.425
0.875,70.67,0,0,0,4.275,73.475
0.875,70.67,0,0,0,4.275,73.475
0.875,70.01,0,0,0,4.075,73.475
0.875,73.54,0,0,0,4.025,73.575
0.875,73.46,0,0,0,5.025,73.125
0.0128,63.09,0,0,0,19.825,-87.425
0.0543,64.99,0,0,0,19.575,-87.375
0,67.75,0,0,0,19.625,-87.425
0.03,59.11,0,0,0,25.225,121.675
0,59.11,0,0,0,25.225,121.675
0.95,66.34,41,19.3,36,-6.275,39.175
0.296,72.09,0,0,9,-17.425,155.875
0.494,93.45,0,0,0,-16.525,147.825
0.554,93.45,0,0,0,-16.525,147.825
0.554,66.61,0,0,0,-17.125,151.825
0.577,84.57999,0,0,0,-16.925,150.025
0.579,66.61,0,0,0,-17.125,151.825
0.617,93.45,0,0,0,-16.525,147.825
0.627,66.32,0,0,0,-17.475,151.725
0.644,93.45,0,0,0,-16.525,147.825
0.658,83.93,0,0,0,-16.925,149.975
0.697,93.45,0,0,0,-16.525,147.825
0.705,83.93,0,0,0,-16.925,149.975
0.72,84.57999,0,0,0,-16.925,150.025
0.745,72.09,0,0,9,-17.425,155.875
0.756,88.71,0,0,0,-16.975,149.175
0.772,66.61,0,0,0,-17.125,151.825
0.781,66.32,0,0,0,-17.475,151.725
0.781,65.81,0,0,0,-17.425,151.875
0.783,65.81,0,0,0,-17.425,151.875
0.818,88.71,0,0,0,-16.975,149.175
0.819,93.45,0,0,0,-16.525,147.825
0.844,66.61,0,0,0,-17.125,151.825
0.852,72.09,0,0,9,-17.425,155.875
0.864,88.93999,0,0,0,-16.925,149.175
0.87,88.93999,0,0,0,-16.925,149.175
0.885,72.09,0,0,9,-17.425,155.875
0.887,72.09,0,0,9,-17.425,155.875
0.895,69.51,0,0,0,-17.575,151.475
0.931,69.51,0,0,0,-17.575,151.475
0,57.06,0,0,0,-21.675,153.775
0,57.06,0,0,0,-21.675,153.775
0,69.21001,0,0,0,5.125,114.775
0,69.21001,0,0,0,5.125,114.775
0,69.21001,0,0,0,5.125,114.775
0,69.21001,0,0,0,5.125,114.775
0,68.72,0,0,0,4.975,114.625
0,68.72,0,0,0,4.975,114.625
0.7,71.17,0,0,0,4.275,73.425
0,78.91,0,0,9,-21.025,164.625
0,80.73001,10,1.29,9,-21.025,164.675
0.1277,187.22,0,0,0,-0.375,-160.025
0.2933,187.22,0,0,0,-0.375,-160.025
0.3953,187.22,0,0,0,-0.375,-160.025
0.0125,66.39999,0,0,0,4.825,114.325
0,67.35001,0,0,0,4.975,114.375
0,66.66,0,0,0,4.925,114.375
0,66.66,0,0,0,4.925,114.375
0,66.39999,0,0,0,4.825,114.325
0.8,83.24,13,2.6,7,13.525,-89.825
0,81.2,0,0,0,6.175,118.075
0,81.2,0,0,0,6.175,118.075
0,78.91,0,0,9,-21.025,164.625
0,78.91,0,0,9,-21.025,164.625
0,77.81,0,0,9,-20.975,164.625
0.0143,65.86,0,0,8,-9.725,143.475
0.0147,61.48,0,0,0,-18.725,147.575
0.1475,69.05,0,0,8,-9.725,143.425
0.0125,69.25,0,0,0,4.925,114.675
0.015,70.73,0,0,0,5.025,114.725
0.25,70.73,0,0,0,5.025,114.725
0,69.25,0,0,0,4.925,114.675
0,69.25,0,0,0,4.925,114.675
0,69.25,0,0,0,4.925,114.675
0.7812,65.85,0,0,0,11.575,92.575
0,80.77,0,0,0,6.175,118.125
0,80.77,0,0,0,6.175,118.125
0.02,86.60001,11,2.05,8,-21.125,164.725
0,82.91,11,1.59,8,-21.075,164.675
0,86.60001,11,2.05,8,-21.125,164.725
0,86.60001,11,2.05,8,-21.125,164.725
0.005,67.31,0,0,0,4.925,114.325
0.005,67.31,0,0,0,4.925,114.325
0,68.99001,0,0,0,4.925,114.625
0,68.99001,0,0,0,4.925,114.625
0,68.99001,0,0,0,4.925,114.625
0,68.99001,0,0,0,4.925,114.625
0.807,65.85,0,0,0,11.575,92.575
0,81.2,0,0,0,6.175,118.075
0,80.77,0,0,0,6.175,118.125
0,80.77,0,0,0,6.175,118.125
0.02,90.93,11,2.5,8,-21.275,164.875
0.03,90.93,11,2.5,8,-21.275,164.875
0.23,90.31001,11,2.57,8,-21.175,164.825
0,90.57001,11,2.66,8,-21.225,164.825
0.09,91.34,0,0,0,-10.425,105.575
0.27,94.38,0,0,0,-10.425,105.675
0.67,92,0,0,0,-10.475,105.625
0.76,90.68,0,0,0,-10.475,105.525
0.86,94.38,0,0,0,-10.425,105.675
0.005,66.76,0,0,0,5.225,114.775
0.025,66.76,0,0,0,5.225,114.775
0,67.98,0,0,0,5.175,114.775
0,67.98,0,0,0,5.175,114.775
0,66.71,0,0,0,5.225,114.725
0,66.71,0,0,0,5.225,114.725
0,78.91,0,0,9,-21.025,164.625
0,78.91,0,0,9,-21.025,164.625
0.0968,101.9,0,0,19,-14.225,125.625
0.5404,98.9,0,0,26,-14.225,125.575
0.25,68.72,0,0,0,4.975,114.625
0,68.72,0,0,0,4.975,114.625
0,70.73,0,0,0,5.025,114.725
0,70.73,0,0,0,5.025,114.725
0.01,57.54,0,0,0,12.325,-69.175
0.1481,86.44,0,0,22,-13.925,125.625
0.2667,89.95,0,0,22,-14.025,125.825
0.01,58.26,0,0,0,12.325,-69.175
0.01,58.26,0,0,0,12.325,-69.175
0.556,61.25,0,0,0,-30.925,153.125
0.01,59.28,0,0,0,12.275,-69.125
0.384,93.09,0,0,22,-8.125,115.375
0.3229,81.86,0,0,0,-13.925,126.425
0,84.8,0,0,0,15.975,-88.275
0.91,106.05,0,0,7,-8.325,115.675
0.1725,93.09,0,0,22,-8.125,115.375
0.707,106.05,0,0,7,-8.325,115.675
0,61.55,0,0,0,4.575,118.925
0,61.55,0,0,0,4.575,118.925
0,62.12,0,0,0,4.525,118.925
0.01,94.36001,0,0,0,-12.075,96.825
0.03,94.36001,0,0,0,-12.075,96.825
0.06,94.36001,0,0,0,-12.075,96.825
0,95.11,0,0,0,-12.125,96.875
0.23,106.05,0,0,7,-8.325,115.675
0.5,104.95,0,0,7,-8.275,115.675
0.35,106.05,0,0,7,-8.325,115.675
0.428,103.43,0,0,7,-8.275,115.575
0.578,103.43,0,0,7,-8.275,115.575
0,61.55,0,0,0,4.575,118.925
0,61.55,0,0,0,4.575,118.925
0,59.02,0,0,0,4.575,118.975
0.9,84.52,0,0,41,-5.675,53.675
0.95,84.52,0,0,41,-5.675,53.675
0.95,90.17,0,0,0,-4.375,55.675
0.29,85.34,0,0,0,-13.475,-38.925
1,83.24,13,2.6,7,13.525,-89.825
0.253,93.09,0,0,22,-8.125,115.375
0.33,63.86,0,0,0,1.225,103.825
0.39,62.07,0,0,0,1.175,103.725
0.39,63.86,0,0,0,1.225,103.825
0.25,59.42,0,0,0,22.625,121.475
0.25,59.42,0,0,0,22.625,121.475
0,60.01,0,0,0,22.675,121.475
0,60.01,0,0,0,22.675,121.475
0,60.01,0,0,0,22.675,121.475
0,60.01,0,0,0,22.675,121.475
0,76.55,0,0,0,28.175,-94.275
0.0069,60.66,0,0,18,-18.825,146.525
0.25,60.66,0,0,18,-18.825,146.525
0.0069,71.93001,0,0,18,-19.175,146.875
0.0625,71.93001,0,0,18,-19.175,146.875
0.95,66.00999,14,4.72,35,-6.325,39.575
0.3333,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0,76.55,0,0,0,28.175,-94.275
0.34,66.67999,0,0,0,-17.125,177.225
0.005,56.84,0,0,0,4.825,103.675
0.25,56.84,0,0,0,4.825,103.675
0.4,56.84,0,0,0,4.825,103.675
0.725,56.84,0,0,0,4.825,103.675
0.15,56.84,0,0,0,4.825,103.675
0,56.84,0,0,0,4.825,103.675
0.0175,68.15,0,0,0,13.225,120.525
0.055,68.15,0,0,0,13.225,120.525
0.16,65.35999,0,0,0,15.275,145.775
0.4828,56.02,0,0,14,10.725,103.325
0.64,65.31001,0,0,0,1.225,103.875
0.8812,65.85,0,0,0,11.575,92.575
0,81.2,0,0,0,6.175,118.075
0.58,61.06,0,0,0,1.225,103.725
0,81.2,0,0,0,6.175,118.075
0.1688,88.3,0,0,0,15.975,-88.525
0.2373,89.08,0,0,0,15.975,-88.575
0.2797,89.08,0,0,0,15.975,-88.575
0.1235,88.00999,0,0,0,15.875,-88.275
0.1489,90.41,0,0,0,15.825,-88.275
0.1,85.8,0,0,0,15.925,-88.275
0.6375,58.06,0,0,0,7.675,98.775
0.25,69.62,0,0,0,17.925,-87.925
0.25,69.63,0,0,0,17.825,-87.975
0,58.16,0,0,0,24.675,-81.275
0.575,103.22,0,0,13,-8.325,116.025
0.75,103.22,0,0,13,-8.325,116.025
0,56.27,0,0,0,24.625,-81.425
0.0476,77.96,0,0,0,16.425,-88.025
0.5871,76.68999,0,0,0,-17.775,-39.075
0.7649,76.68999,0,0,0,-17.775,-39.075
0.0115,57.44,0,0,0,16.075,-87.025
0,57.13,0,0,7,24.925,-80.625
0.0484,75.2,0,0,8,16.525,-87.975
0.2005,59.78,0,0,0,-17.975,-38.675
0.532,59.78,0,0,0,-17.975,-38.675
0.425,103.64,0,0,7,-8.375,116.025
0.7,103.64,0,0,7,-8.375,116.025
0.53,58.03,0,0,0,1.225,103.625
0.53,58.03,0,0,0,1.225,103.625
0,56.27,0,0,0,24.625,-81.425
0.1529,74.68001,0,0,0,16.675,-88.075
0.0417,75.25999,0,0,0,16.625,-88.075
0,82.11,0,0,0,16.625,-88.225
0.2418,59.78,0,0,0,-17.975,-38.675
0.9608,59.78,0,0,0,-17.975,-38.675
0.0448,56.27999,44,15.92,7,16.125,-86.925
0.037,87.39,0,0,0,16.475,-88.325
0,80.8,0,0,0,16.575,-88.175
0,81.95,0,0,0,16.525,-88.175
0,86.63,0,0,0,16.625,-88.325
0.0317,58.3,0,0,0,-18.125,-38.575
0.0588,56.09,0,0,7,16.025,-87.025
0,65.86,0,0,0,7.275,134.525
0,64.88,0,0,0,7.325,134.575
0,67.86,0,0,8,7.125,134.275
0,68.7,0,0,8,7.425,134.375
0,66.64,0,0,0,7.325,134.475
0,66.64,0,0,0,7.325,134.475
0,63.04,0,0,0,7.575,134.625
0,61.3,0,0,0,7.825,134.575
0,62.89,0,0,0,7.425,134.625
0,62.89,0,0,0,7.425,134.625
0,65.75,0,0,0,7.575,134.475
0.1039,86.93,0,0,0,-17.925,-39.125
0,84.91,0,0,0,26.275,127.975
0,85.49001,0,0,0,26.325,127.975
0.34,90.29,0,0,0,26.725,127.975
0,91.47001,0,0,0,25.975,131.275
0,91.47001,0,0,0,25.975,131.275
0,93.74999,0,0,0,25.925,131.325
0,93.74999,0,0,0,25.925,131.325
0,92.03,0,0,0,25.975,131.325
0,92.8,0,0,0,25.825,131.225
0,92.8,0,0,0,25.825,131.225
0,92.75,0,0,0,25.875,131.225
0,92.8,0,0,0,25.825,131.225
0,92.8,0,0,0,25.825,131.225
0,92.75,0,0,0,25.875,131.225
0,93.98,0,0,0,25.825,131.275
0,93.98,0,0,0,25.825,131.275
0,87.09,0,0,0,26.725,128.025
0.0054,88.11,0,0,0,26.525,127.875
0.5,61.95,0,0,0,1.225,103.775
0.53,61.06,0,0,0,1.225,103.725
0.0217,88.75,0,0,0,26.525,127.825
0.4,63.86,0,0,0,1.225,103.825
0.43,65.31001,0,0,0,1.225,103.875
0.36,61.06,0,0,0,1.225,103.725
0.39,62.07,0,0,0,1.175,103.725
0.46,61.95,0,0,0,1.225,103.775
0,67.42,0,0,0,13.475,144.775
0.2949,89.9,0,0,8,24.375,124.275
0.46,89.9,0,0,8,24.375,124.275
0.0179,64.75999,0,0,0,21.175,-86.725
0.0217,64.48,0,0,0,21.125,-86.725
0.115,74.35,0,0,0,4.275,73.025
0.13,74.35,0,0,0,4.275,73.025
0.065,74.35,0,0,0,4.275,73.025
0.0075,70.2,0,0,0,4.025,72.825
0.12,72.70999,0,0,0,4.075,72.975
0.015,70.2,0,0,0,4.025,72.825
0.07,72.70999,0,0,0,4.075,72.975
0.095,72.70999,0,0,0,4.075,72.975
0,70.2,0,0,0,4.025,72.825
0.0282,67.67,0,0,0,20.925,-86.825
0.06,65.92,0,0,0,20.975,-86.825
0.0933,56.13,0,0,14,10.775,103.275
0,67.73,0,0,0,13.525,144.775
0,67.73,0,0,0,13.525,144.775
0.0125,70.17999,0,0,0,3.825,72.775
0.0475,70.17999,0,0,0,3.825,72.775
0.1,71.98,0,0,0,3.675,72.825
0,71.98,0,0,0,3.675,72.825
0,71.98,0,0,0,3.675,72.825
0,67.53,0,0,0,13.625,144.825
0,67.53,0,0,0,13.625,144.825
0.0075,74.96,0,0,0,3.475,72.825
0.0625,74.96,0,0,0,3.475,72.825
0.0625,74.96,0,0,0,3.475,72.825
0.0278,65.16,0,0,0,20.725,-86.925
0.0482,65.16,0,0,0,20.725,-86.925
0,65.89,0,0,0,13.625,144.875
0,65.89,0,0,0,13.625,144.875
0,71.14999,0,0,0,27.625,128.875
0.4103,87.79999,0,0,0,20.725,116.775
0.4933,84.99,0,0,0,20.725,116.825
0.5625,89.05,0,0,0,20.675,116.725
0.5833,87.79999,0,0,0,20.725,116.775
0.6,67.96001,0,0,16,22.075,120.725
0.619,89.05,0,0,0,20.675,116.725
0.6667,89.05,0,0,0,20.675,116.725
0.6667,84.99,0,0,0,20.725,116.825
0.6923,87.79999,0,0,0,20.725,116.775
0.6923,84.99,0,0,0,20.725,116.825
0.7093,86.06999,0,0,0,20.625,116.825
0.7544,84.99,0,0,0,20.725,116.825
0.8113,88.64,0,0,0,20.675,116.775
0.8148,84.1,0,0,0,20.725,116.875
0.8333,87.79999,0,0,0,20.725,116.775
0.8592,87.79,0,0,0,20.725,116.725
0.8596,86.06999,0,0,0,20.625,116.825
0.8667,88.64,0,0,0,20.675,116.775
0.878,86.06999,0,0,0,20.625,116.825
0.8909,88.27,0,0,0,20.625,116.775
0.9565,88.27,0,0,0,20.625,116.775
0.96,87.79,0,0,0,20.725,116.725
1,89.05,0,0,0,20.675,116.725
1,88.27,0,0,0,20.625,116.775
1,86.06999,0,0,0,20.625,116.825
1,84.1,0,0,0,20.725,116.875
1,84.1,0,0,0,20.725,116.875
1,84.1,0,0,0,20.725,116.875
0,63.76001,0,0,16,22.175,120.675
0,67.60001,0,0,8,22.025,120.675
0,57.44,0,0,0,22.075,120.975
0,67.29,0,0,0,22.025,121.025
0,67.29,0,0,0,22.025,121.025
0.5,56.65,0,0,0,6.075,100.025
0.042,56.67,0,0,0,18.225,-65.375
0,59.7,0,0,21,18.275,-65.225
0,67.42,0,0,0,13.475,144.775
0.2875,56.65,0,0,0,6.075,100.025
0.525,56.65,0,0,0,6.075,100.025
0.0847,66.05,0,0,0,21.025,-86.775
0.0899,65.92,0,0,0,20.975,-86.825
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,66.70999,0,0,0,13.575,144.825
0,66.70999,0,0,0,13.575,144.825
0,58.23,0,0,24,18.275,-65.325
0,59.19,0,0,24,18.325,-65.325
0,56.27,0,0,0,24.625,-81.425
0.0656,66.12,0,0,0,20.325,-87.325
0.1848,65.42,0,0,0,20.275,-87.375
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0.1127,62.54,0,0,0,20.475,-86.975
0.0256,63.59,0,0,0,20.375,-87.025
0,62.54,0,0,0,20.475,-86.975
0,59.19,0,0,24,18.325,-65.325
0,59.78,0,0,21,18.275,-65.275
0.0056,77.5,0,0,0,27.925,-93.575
0.0437,77.5,0,0,0,27.925,-93.575
0.0049,70.51,0,0,0,13.475,144.675
0.02,70.51,0,0,0,13.475,144.675
0,70.91,0,0,0,13.475,144.625
0,70.91,0,0,0,13.475,144.625
0.275,78.06,0,0,0,6.525,117.925
0.3375,78.06,0,0,0,6.525,117.925
0.1025,78.88,0,0,7,6.475,117.875
0,65.25999,0,0,0,13.625,144.925
0,65.25999,0,0,0,13.625,144.925
0.175,73.15,0,0,0,17.075,-88.075
0.175,67.86,0,0,0,18.025,-87.825
0.275,83.56001,0,0,0,16.425,-88.175
0.325,88.3,0,0,0,15.975,-88.525
0.325,88.00999,0,0,0,15.875,-88.275
0.425,77.88,0,0,0,15.875,-87.475
0.225,65.48,0,0,0,20.025,-86.975
0.275,66.49001,0,0,0,20.025,-87.325
0,65.5,0,0,0,13.525,144.925
0,65.5,0,0,0,13.525,144.925
0.0606,77.7,0,0,0,15.825,-87.425
0.2879,80.55,0,0,0,15.825,-87.525
0.1263,79.61,0,0,0,15.875,-87.525
0.1324,77.88,0,0,0,15.875,-87.475
0.2039,79.61,0,0,0,15.875,-87.525
0.2727,77.88,0,0,0,15.875,-87.475
0.3581,79.61,0,0,0,15.875,-87.525
0.9,66.00999,0,0,0,-6.325,39.575
0,84.86,0,0,0,16.475,-88.225
0,75.44,19,4.24,14,-1.925,147.075
0.035,56.78,0,0,0,11.325,124.125
0,75.44,19,4.24,14,-1.925,147.075
0,75.44,19,4.24,14,-1.925,147.075
0,57.32,0,0,0,18.125,-65.325
0,57.32,0,0,0,18.125,-65.325
0.0777,78.28,0,0,0,27.875,-93.825
0,78.28,0,0,0,27.875,-93.825
0.0741,73.7,0,0,0,16.725,-87.875
0,73.34,0,0,0,16.725,-87.825
0.02,75.33,19,4.2,12,-1.925,147.125
0.046,70.28,0,0,0,16.875,-87.775
0.05,70.12,0,0,0,16.875,-87.725
0.0556,70.58,0,0,0,16.875,-87.825
0.0361,60.39,7,0.92,7,16.475,-85.825
0.1667,60.39,7,0.92,7,16.475,-85.825
0.0811,60.39,7,0.92,7,16.475,-85.825
0,75.33,19,4.2,12,-1.925,147.125
0,75.33,19,4.2,12,-1.925,147.125
0,75.33,19,4.2,12,-1.925,147.125
0,59.11,0,0,0,25.225,121.675
0,59.11,0,0,0,25.225,121.675
0.0822,73.45,0,0,0,16.775,-87.825
0.2,57.43,0,0,8,16.475,-85.925
0.2105,57.43,0,0,8,16.475,-85.925
0.3711,56.58,0,0,9,16.425,-85.975
0.0775,59.31,0,0,10,16.425,-85.825
0.2879,56.82,0,0,9,16.375,-85.975
0.2903,58.22999,0,0,10,16.375,-85.875
0,57.35,0,0,9,16.425,-85.925
0,71.14999,0,0,0,27.625,128.875
0.6,59.42,0,0,0,22.625,121.475
0,67.24,0,0,8,23.725,119.575
0,60.92,0,0,0,23.525,119.525
0,69.39,0,0,8,23.675,119.575
0,70.25,0,0,7,23.575,119.575
0,67.24,0,0,8,23.725,119.575
0,69.64,10,1.36,8,23.775,119.625
0,77.01,11,1.63,7,23.675,119.625
0,76.65,0,0,8,23.575,119.625
0,77.01,11,1.63,7,23.675,119.625
0.25,59.74,8,1.31,7,16.525,-85.875
0.3017,57.43,0,0,8,16.475,-85.925
0.4388,59.74,8,1.31,7,16.525,-85.875
0.1729,69.24001,0,0,0,13.475,144.725
0.5674,69.24001,0,0,0,13.475,144.725
0.6612,69.24001,0,0,0,13.475,144.725
0.1463,58.32,0,0,9,16.425,-85.875
0.2069,57.35,0,0,9,16.425,-85.925
0.5183,68.75,0,0,0,13.375,144.625
0.7159,68.75,0,0,0,13.375,144.625
0.8586,68.75,0,0,0,13.375,144.625
0.0597,60.39,7,0.92,7,16.475,-85.825
0.0125,57.03,0,0,0,2.925,104.075
0.05,56.82999,0,0,0,2.925,104.125
0.205,56.27,0,0,0,24.625,-81.425
0.25,83.24,13,2.6,7,13.525,-89.825
0.005,56.82999,0,0,0,2.925,104.125
0,57,0,0,0,2.875,104.075
0.02,81.99999,0,0,0,-4.675,146.075
0,81.99999,0,0,0,-4.675,146.075
0.01,56.07,0,0,0,2.875,104.175
0,56.64,0,0,0,2.775,104.225
0,83.94,0,0,0,-4.625,146.075
0,83.94,0,0,0,-4.625,146.075
0.125,57,0,0,0,2.875,104.075
0.075,78.25,0,0,8,6.475,117.925
0.3175,56.82999,0,0,0,2.925,104.125
0.425,78.06,0,0,0,6.525,117.925
0.01,81.99999,0,0,0,-4.675,146.075
0.04,81.99999,0,0,0,-4.675,146.075
0,83.94,0,0,0,-4.625,146.075
0,83.94,0,0,0,-4.625,146.075
0,81.99999,0,0,0,-4.675,146.075
0,83.94,0,0,0,-4.625,146.075
0,83.94,0,0,0,-4.625,146.075
0.2125,79.9,0,0,0,32.325,-64.725
0.1165,66.14,0,0,0,20.375,-87.325
0.129,65.42,0,0,0,20.275,-87.375
0.1782,66.14,0,0,0,20.375,-87.325
0.03,81.99999,0,0,0,-4.675,146.075
0,81.99999,0,0,0,-4.675,146.075
0,81.99999,0,0,0,-4.675,146.075
0.1224,81.44,0,0,0,15.925,-87.625
0.0862,81.44,0,0,0,15.925,-87.625
0.4,78.25,0,0,8,6.475,117.925
0,70.34,0,0,0,13.425,144.625
0,70.34,0,0,0,13.425,144.625
0.129,59.04,0,0,9,15.825,-87.075
0.1,69.17999,0,0,0,10.025,119.225
0.1,68.14999,0,0,0,10.025,119.175
0.1,68.14999,0,0,0,10.025,119.175
0.2,68.14999,0,0,0,10.025,119.175
0.3,68.14999,0,0,0,10.025,119.175
0.1532,57.6,0,0,0,18.725,-87.675
0.0421,57.6,0,0,0,18.725,-87.675
0.0642,57.6,0,0,0,18.725,-87.675
0.0088,58.2,0,0,0,18.475,-87.725
0.0114,59.13,0,0,0,18.375,-87.775
0.0313,57.41,0,0,0,18.525,-87.725
0.019,59.7,0,0,21,18.275,-65.225
0,59.84999,0,0,20,18.275,-65.175
0,59.78,0,0,21,18.275,-65.275
0.077,82.82001,0,0,0,32.275,-64.775
0.09,82.82001,0,0,0,32.275,-64.775
0,66.43,0,0,0,13.225,144.675
0,66.43,0,0,0,13.225,144.675
0.0602,63.74,0,0,0,18.275,-87.825
0.08,63.74,0,0,0,18.275,-87.825
0.0957,68.28,0,0,0,18.175,-87.825
0,59.54,0,0,21,18.325,-65.225
0,59.54,0,0,21,18.325,-65.225
0,59.72,0,0,22,18.325,-65.275
0.106,86.65,0,0,0,32.275,-64.825
0.069,84.01,0,0,0,32.225,-64.825
0.08,84.01,0,0,0,32.225,-64.825
0.089,86.65,0,0,0,32.275,-64.825
0.1125,65.78999,0,0,0,19.325,-87.425
0.0698,66.11,0,0,0,19.225,-87.475
0.0805,69.69,0,0,0,19.225,-87.525
0.037,59.19,0,0,24,18.325,-65.325
0.25,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.19,0,0,24,18.325,-65.325
0,59.5,0,0,0,18.375,-65.325
0.3333,56.82,0,0,0,-14.775,145.375
0.0408,70.35,0,0,0,17.675,-88.025
0.0625,67.97,0,0,0,17.775,-87.975
0.0833,67.97,0,0,0,17.775,-87.975
0.1429,66.12,0,0,0,19.425,-87.425
0.1613,66.58,0,0,0,19.475,-87.425
0.12,72.47,0,0,0,17.875,-87.975
0.06,71.89,0,0,0,28.425,34.475
0,71.89,0,0,0,28.425,34.475
0.2063,69.24001,0,0,0,13.475,144.725
0.314,67.73,0,0,0,13.525,144.775
0.4192,67.73,0,0,0,13.525,144.775
0.4203,69.24001,0,0,0,13.475,144.725
0.5049,67.73,0,0,0,13.525,144.775
0.5322,69.24001,0,0,0,13.475,144.725
0.8,86.18,0,0,0,24.425,124.075
0.8,86.18,0,0,0,24.425,124.075
0.8,84.75999,0,0,0,24.475,124.075
0.8,84.75999,0,0,0,24.475,124.075
0.8,85.91,0,0,0,24.475,124.125
0.8,85.91,0,0,0,24.475,124.125
0.8,85.91,0,0,0,24.475,124.125
0.9,85.91,0,0,0,24.475,124.125
0.9,86.7,0,0,0,24.475,124.175
0,56.64,0,0,0,2.775,104.225
0,56.53,0,0,0,2.725,104.225
0,68.28,0,0,0,18.175,-87.825
0.2,85.76,0,0,0,24.425,124.125
0.4,87.03,0,0,8,24.325,124.175
0.5,86.18,0,0,0,24.425,124.075
0.8,86.18,0,0,0,24.425,124.075
0.8,86.18,0,0,0,24.425,124.075
0.9,85.76,0,0,0,24.425,124.125
0.9,86,0,0,0,24.375,124.125
0.91,86,0,0,0,24.375,124.125
0.0175,78.06,0,0,0,6.525,117.925
0.215,78.25,0,0,8,6.475,117.925
0,71.89,0,0,0,28.425,34.475
0.0087,70.35001,0,0,0,-16.375,145.575
0.0275,66.6,7,1.72,7,28.525,34.525
0.05,77.22,0,0,0,28.375,129.625
0.05,88.73,0,0,0,24.475,124.225
0.3,77.41,0,0,0,28.375,129.675
0.7,90.02,0,0,0,24.525,124.225
0.7,90.02,0,0,0,24.525,124.225
0.8,88.73,0,0,0,24.475,124.225
0.8,88.73,0,0,0,24.475,124.225
0.8,88.73,0,0,0,24.475,124.225
0.8,88.73,0,0,0,24.475,124.225
0.8,88.73,0,0,0,24.475,124.225
0.8,91.41,0,0,7,24.525,124.275
0.8,91.41,0,0,7,24.525,124.275
0.0625,78.06,0,0,0,6.525,117.925
0.4475,78.88,0,0,7,6.475,117.875
0.5898,65.89,0,0,0,13.625,144.875
0.625,65.89,0,0,0,13.625,144.875
0.6494,65.89,0,0,0,13.625,144.875
0,58.28,0,0,0,2.325,104.125
0,58.28,0,0,0,2.325,104.125
0.129,83.64,0,0,0,32.325,-64.775
0.187,81.26,0,0,0,32.375,-64.775
0.217,75.32,0,0,0,32.425,-64.775
0.005,61.5,0,0,0,2.225,104.075
0.005,59.85,0,0,0,2.175,104.125
0.015,61.5,0,0,0,2.225,104.075
0,61.56,0,0,0,2.175,104.075
0,59.85,0,0,0,2.175,104.125
0,59.85,0,0,0,2.175,104.125
0,63.46,0,0,0,7.375,134.625
0,63.46,0,0,0,7.375,134.625
0.0385,86.38,0,0,0,16.475,-88.275
0.2,93.25,0,0,7,24.575,124.325
0.5,92.63,0,0,7,24.525,124.325
0.5,93.25,0,0,7,24.575,124.325
0.6,93.25,0,0,7,24.575,124.325
0.6,93.25,0,0,7,24.575,124.325
0.7,93.25,0,0,7,24.575,124.325
0.8,92.63,0,0,7,24.525,124.325
0.8,92.63,0,0,7,24.525,124.325
0.8,93.25,0,0,7,24.575,124.325
0.9,91.41,0,0,7,24.525,124.275
0.9,92.63,0,0,7,24.525,124.325
0.25,59.2,0,0,0,2.275,104.125
0,59.2,0,0,0,2.275,104.125
0,62.77,0,0,0,7.525,134.625
0,62.77,0,0,0,7.525,134.625
